run_id	Document ID	Document	Real Label	Assigned Topic Num	Assignment Score
1658736677	0	 TheReformedCrow Nah, I'm gonna go with earthquake. 	earthquake	0	0.9892112
1658736677	1	I think we just had an earthquake	earthquake	0	0.9964679
1658736677	2	Uhh who else felt that earthquake tho	earthquake	0	0.992066
1658736677	3	Bay area just had a nice size earthquake	earthquake	0	0.99751097
1658736677	4	Thought my dad was farting...turns out it was an earthquake	earthquake	0	0.9952953
1658736677	5	earthquake!?	earthquake	0	0.43239057
1658736677	6	BITCH..... was that an earthquake!?	earthquake	0	0.717134
1658736677	7	Holy shit, just felt an earthquake in the California Bay Area.  That Warriors vs Rockets game is INTENSE!	earthquake	0	0.99766064
1658736677	8	i believe a small earthquake just happened 	earthquake	0	0.9902671
1658736677	9	it was jus a fxckin earthquake 	earthquake	0	0.94655544
1658736677	10	Listening to a live podcast recording and there was an earthquake. Quickest way to news is to listen to live podcasts.	earthquake	0	0.99663335
1658736677	11	The last thing I would be wearing if that earthquake was massive was a fckn poncho	earthquake	0	0.9978945
1658736677	12	first earthquake ive ever felt	earthquake	0	0.9956968
1658736677	13	So it  s just gone be a earthquake .. like right now .. ground just gon shake	earthquake	0	0.9936504
1658736677	14	in before  њearthquake? ќ tweets	earthquake	0	0.9830761
1658736677	15	Am I trippin or was that an earthquake 	earthquake	0	0.9968074
1658736677	16	Yep!  That was an #earthquake. https://t.co/3A5FERfNG5	earthquake	0	0.9723312
1658736677	17	The only time we ever had an earthquake, at 6 am on a Saturday, I was the only person awake for it and Twitter didn https://t.co/pr2crKTrWn	earthquake	0	0.9976282
1658736677	18	Lol earthquake	earthquake	0	0.9707202
1658736677	19	was that an earthquake ? #Bayarea #earthquake	earthquake	0	0.90848684
1658736677	20	thank u twitter for letting me know Im not losing my mind and that was in fact an earthquake	earthquake	0	0.9974332
1658736677	21	 PolhomeEditor  duncanm Buildings first earthquake.	earthquake	0	0.98736715
1658736677	22	Good little #earthquake just now in #SanFrancisco	earthquake	0	0.9973167
1658736677	23	I think there was just an earthquake in SF..	earthquake	0	0.99075365
1658736677	24	Wtf was there an earthquake or I  m trippen	earthquake	0	0.99099535
1658736677	25	hi friends, was that an earthquake	earthquake	0	0.9912571
1658736677	26	i swear there was just a mini earthquake	earthquake	0	0.5024346
1658736677	27	 HiredbyAshley  HoustonRockets Did you feel da earthquake	earthquake	0	0.98219454
1658736677	28	I just felt the jolt!  Did you feel the #earthquake?  #SanFrancisco #BayArea https://t.co/8C44UZoH0L	earthquake	0	0.9956421
1658736677	29	Hmmm....either someone is moving the building or there was just an earthquake.	earthquake	0	0.99772775
1658736677	30	That earthquake just scared the heck out of me!!!	earthquake	0	0.99503547
1658736677	31	*checks Twitter to see if it was an actual earthquake*	earthquake	0	0.9929441
1658736677	32	Was that a fucking earthquake or am I tweaking	earthquake	0	0.9749875
1658736677	33	either that was an earthquake or my house is possessed ..	earthquake	0	0.9937227
1658736677	34	Oooh, little #earthquake in SF 7:18 pm	earthquake	0	0.94480145
1658736677	35	That quake was rude I want a full ass earthquake	earthquake	0	0.9929093
1658736677	36	was i the only one who just felt the earthquake	earthquake	0	0.99640465
1658736677	37	#earthquake just a small one	earthquake	0	0.99216163
1658736677	38	That earthquake was peaceful as fuck  Oklahoma's NEVER gonna sink with that kind of pussy magnitude	earthquake	0	0.99459344
1658736677	39	Wow nice earthquake! I love #California #Alameda #Earthquake #IGetUsedToIt	earthquake	0	0.9952882
1658736677	40	3 days back in the Bay and there  s already an earthquake.	earthquake	0	0.99722415
1658736677	41	Short sharp earthquake just now... oakland	earthquake	0	0.9821011
1658736677	42	Wow that was a weird earthquake	earthquake	0	0.9686036
1658736677	43	tribelaw ...recently posted something about that earlier. Whoa, small earthquake here. Was one earlier too. Sorry  https://t.co/m3bhjbCLnf	earthquake	0	0.9976895
1658736677	44	Anyone just feel that small earthquake in Japantown/Pac Heights?	earthquake	0	0.99315417
1658736677	45	ok so I didn't just hallucinate that earthquake / think a truck hit my building https://t.co/TT0wwhCbjR	earthquake	0	0.9966011
1658736677	46	#earthquake #sf  Felt like maybe a 3.5?	earthquake	0	0.99557316
1658736677	47	Oouuu earthquake	earthquake	0	0.8396727
1658736677	48	Scary earthquake!	earthquake	0	0.040838614
1658736677	49	Minor earthquake felt in the East Bay - stronger elsewhere?	earthquake	0	0.99214494
1658736677	50	Mini earthquake!	earthquake	0	-0.08648501
1658736677	51	earthquake wheee	earthquake	0	0.36359397
1658736677	52	Was there just an earthquake in San Francisco or was only my apartment shaking?	earthquake	0	0.9976007
1658736677	53	That little weak ass earthquake 	earthquake	0	0.9952736
1658736677	54	That earthquake felt terrible 	earthquake	0	0.983996
1658736677	55	Y  all experienced that earthquake too?	earthquake	0	0.9681601
1658736677	56	OK who felt that earthquake tho	earthquake	0	0.99420476
1658736677	57	It was like a double tap #earthquake in Berkeley	earthquake	0	0.99443936
1658736677	58	Did we just have an earthquake? #concord #earthquake	earthquake	0	0.9899467
1658736677	59	every time i feel an earthquake i check twitter to make sure that it was real lol	earthquake	0	0.9983964
1658736677	60	Was that an earthquake lmao	earthquake	0	0.9941503
1658736677	61	I knew an earthquake was coming sooner than later!!! &amp; BOOM dere it go	earthquake	0	0.99466825
1658736677	62	Did I just feel a small earthquake here in SF?	earthquake	0	0.9970094
1658736677	63	omg an earthquake happened	earthquake	0	0.9972479
1658736677	64	not to be THAT person but omg earthquake spooky	earthquake	0	0.9850664
1658736677	65	Another earthquake. Big jolt for one second.	earthquake	0	0.9951735
1658736677	66	There was just an earthquake, I  m already on edge from this game, you trying to kill me Mother Nature?	earthquake	0	0.99826944
1658736677	67	mf earthquake	earthquake	0	0.65536106
1658736677	68	I thought that the earthquake was my dog moving on my bed 	earthquake	0	0.99110055
1658736677	69	every time there  s an earthquake I think it  s the big one 	earthquake	0	0.9972243
1658736677	70	Was that an earthquake?!	earthquake	0	0.92113936
1658736677	71	Oops. San Francisco earthquake. I felt something.	earthquake	0	0.99772274
1658736677	72	Just felt an earthquake - so of course I jumped on Twitter to see who else was reporting it.	earthquake	0	0.9962791
1658736677	73	Was that an earthquake	earthquake	0	0.9321902
1658736677	74	goodtimenation Right? I feel it started when I was 8 doing school drills when until then I  d only done earthquake  https://t.co/8XJMaLQYk7	earthquake	0	0.99625814
1658736677	75	Wow, I just thought an earthquake into existence. My mind is so powerful, ugh	earthquake	0	0.99654603
1658736677	76	earthquake	earthquake	0	0.050043866
1658736677	77	Feeling the effects of an earthquake. https://t.co/RzSaveEXVf	earthquake	0	0.9466539
1658736677	78	was that a earthquake???	earthquake	0	0.6175417
1658736677	79	oof that earthquake	earthquake	0	0.93643963
1658736677	80	earthquake?	earthquake	0	0.05516094
1658736677	81	there was an earthquake?	earthquake	0	0.9882624
1658736677	82	Little earthquake in SF? Definitely felt it in the Castro!	earthquake	0	0.99582845
1658736677	83	who felt tht earthquakei swear i thought my niece was up to something smfh	earthquake	0	0.9970251
1658736677	84	Bruh please tell me someone else felt that earthquake	earthquake	0	0.99785227
1658736677	85	another day another earthquake	earthquake	0	0.99634016
1658736677	86	Definitely wondered if it was my upstairs neighbors but it was an earthquake.	earthquake	0	0.9907599
1658736677	87	Dang, earthquake.	earthquake	0	-0.009252392
1658736677	88	This is the 6th felt #earthquake in Czech Republic in the last 63 hours https://t.co/wPtMW5ND1t	earthquake	0	0.9954022
